需求强度,location_x,location_y,,,,,,,,,,,,,,,,,,,,Shape_Length,Shape_Area
415.0458679,114.3222726,30.51001905,,,,,,,,,,,,,,,,,,,,400,10000
100.8385773,114.3923412,30.51001905,,,,,,,,,,,,,,,,,,,,400,10000
289.8291016,114.3195777,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
342.680603,114.4022227,30.49221692,,,,,,,,,,,,,,,,,,,,400,10000
403.5328369,114.3923412,30.4976353,,,,,,,,,,,,,,,,,,,,400,10000
435.0643616,114.2647804,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
167.8077545,114.2261529,30.51079298,,,,,,,,,,,,,,,,,,,,400,10000
375.043457,114.3833581,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
276.0432434,114.3195777,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
321.5838623,114.3231709,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
64.5104675,114.3959345,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
150.0040741,114.3070013,30.48912056,,,,,,,,,,,,,,,,,,,,400,10000
416.2279053,114.3986294,30.49376506,,,,,,,,,,,,,,,,,,,,400,10000
359.2099304,114.3159844,30.54019782,,,,,,,,,,,,,,,,,,,,400,10000
267.8444824,114.3213743,30.50460135,,,,,,,,,,,,,,,,,,,,400,10000
259.8165588,114.3240693,30.55799117,,,,,,,,,,,,,,,,,,,,400,10000
526.5982666,114.3824597,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
210.2081757,114.2980181,30.55721761,,,,,,,,,,,,,,,,,,,,400,10000
377.8269043,114.3797648,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
353.6596985,114.2638821,30.49144284,,,,,,,,,,,,,,,,,,,,400,10000
148.4109955,114.317781,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
399.8582458,114.4013244,30.51621033,,,,,,,,,,,,,,,,,,,,400,10000
480.8083191,114.337544,30.51156691,,,,,,,,,,,,,,,,,,,,400,10000
374.3121338,114.4085109,30.49144284,,,,,,,,,,,,,,,,,,,,400,10000
687.3583984,114.4498334,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
319.5799561,114.3662901,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
350.1559143,114.2513057,30.57346099,,,,,,,,,,,,,,,,,,,,400,10000
371.9380493,114.4156974,30.49144284,,,,,,,,,,,,,,,,,,,,400,10000
168.1987915,114.3070013,30.48989466,,,,,,,,,,,,,,,,,,,,400,10000
219.6906891,114.3025097,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
429.6414185,114.2540007,30.56804683,,,,,,,,,,,,,,,,,,,,400,10000
295.0942688,114.2683737,30.54251888,,,,,,,,,,,,,,,,,,,,400,10000
359.6199036,114.368985,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
396.254303,114.2773569,30.48989466,,,,,,,,,,,,,,,,,,,,400,10000
53.9413071,114.3078996,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
385.1641235,114.3671884,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
478.2028198,114.4363587,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
396.5172119,114.2540007,30.5688203,,,,,,,,,,,,,,,,,,,,400,10000
55.7866287,114.3905446,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
172.6621857,114.2531023,30.53323432,,,,,,,,,,,,,,,,,,,,400,10000
253.0861206,114.4219856,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
227.9716339,114.3465271,30.52704413,,,,,,,,,,,,,,,,,,,,400,10000
168.2496033,114.1623725,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
147.4977875,114.2513057,30.52704413,,,,,,,,,,,,,,,,,,,,400,10000
450.8121948,114.2800518,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
299.6929016,114.3734766,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
501.477478,114.2926282,30.54483988,,,,,,,,,,,,,,,,,,,,400,10000
747.7440796,114.3779682,30.537103,,,,,,,,,,,,,,,,,,,,400,10000
96.3973999,114.388748,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
537.6713867,114.3159844,30.52394888,,,,,,,,,,,,,,,,,,,,400,10000
377.5986938,114.4309688,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
153.0769043,114.1623725,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
140.0692291,114.2593906,30.48912056,,,,,,,,,,,,,,,,,,,,400,10000
366.7971497,114.334849,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
240.6576233,114.3195777,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
245.5332184,114.3078996,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
135.5230255,114.3743749,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
272.7890625,114.403121,30.51156691,,,,,,,,,,,,,,,,,,,,400,10000
64.51548,114.3788665,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
104.0875168,114.4049176,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
238.7297058,114.3438322,30.53013927,,,,,,,,,,,,,,,,,,,,400,10000
404.1897888,114.3267642,30.50382737,,,,,,,,,,,,,,,,,,,,400,10000
606.2536621,114.3833581,30.49299099,,,,,,,,,,,,,,,,,,,,400,10000
416.9639587,114.3959345,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
299.9570923,114.3653918,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
335.8303528,114.4309688,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
73.9066086,114.1668641,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
256.3213501,114.3707817,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
193.2559509,114.3168827,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
474.1465454,114.3896463,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
139.927948,114.3150861,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
340.0351868,114.1417113,30.48989466,,,,,,,,,,,,,,,,,,,,400,10000
94.0918503,114.4183924,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
578.1806641,114.2674754,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
449.5067749,114.3564086,30.537103,,,,,,,,,,,,,,,,,,,,400,10000
716.9292603,114.3591036,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
214.4611206,114.2423226,30.51621033,,,,,,,,,,,,,,,,,,,,400,10000
315.8403015,114.4049176,30.49144284,,,,,,,,,,,,,,,,,,,,400,10000
285.9057617,114.3070013,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
374.5302734,114.3878496,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
283.0531006,114.4121042,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
61.0746498,114.3932395,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
319.8553772,114.4130025,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
230.3238068,114.4085109,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
561.6801147,114.337544,30.48989466,,,,,,,,,,,,,,,,,,,,400,10000
273.0984192,114.3016114,30.55180255,,,,,,,,,,,,,,,,,,,,400,10000
711.9312744,114.3707817,30.49221692,,,,,,,,,,,,,,,,,,,,400,10000
22.2622623,114.4058159,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
142.2270203,114.1632708,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
284.745636,114.1435079,30.49299099,,,,,,,,,,,,,,,,,,,,400,10000
493.7478027,114.3609002,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
412.5126953,114.2629838,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
37.4190712,114.3761715,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
45.7873077,114.4067143,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
171.0492554,114.2566956,30.53246057,,,,,,,,,,,,,,,,,,,,400,10000
273.7319641,114.4013244,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
164.0129242,114.3249676,30.49221692,,,,,,,,,,,,,,,,,,,,400,10000
35.4263344,114.3968328,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
262.795929,114.3339507,30.54406622,,,,,,,,,,,,,,,,,,,,400,10000
51.1104622,114.2010001,30.55567048,,,,,,,,,,,,,,,,,,,,400,10000
518.5,114.3959345,30.52085353,,,,,,,,,,,,,,,,,,,,400,10000
511.3569336,114.2800518,30.61444409,,,,,,,,,,,,,,,,,,,,400,10000
172.5090027,114.3671884,30.52085353,,,,,,,,,,,,,,,,,,,,400,10000
175.8075714,114.3285608,30.49376506,,,,,,,,,,,,,,,,,,,,400,10000
271.6099854,114.3941378,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
508.3554688,114.2441192,30.54329255,,,,,,,,,,,,,,,,,,,,400,10000
480.8820496,114.2459158,30.54251888,,,,,,,,,,,,,,,,,,,,400,10000
347.3385315,114.3195777,30.51234083,,,,,,,,,,,,,,,,,,,,400,10000
321.9512329,114.2557973,30.56959377,,,,,,,,,,,,,,,,,,,,400,10000
169.053421,114.3150861,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
576.8322754,114.3905446,30.49376506,,,,,,,,,,,,,,,,,,,,400,10000
349.1345215,114.3824597,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
205.170578,114.4040193,30.50382737,,,,,,,,,,,,,,,,,,,,400,10000
153.1643066,114.3132895,30.51156691,,,,,,,,,,,,,,,,,,,,400,10000
293.9529419,114.3986294,30.4976353,,,,,,,,,,,,,,,,,,,,400,10000
342.4213257,114.4255789,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
605.5354004,114.3609002,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
216.2044525,114.3195777,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
229.9292145,114.4022227,30.50460135,,,,,,,,,,,,,,,,,,,,400,10000
280.7684631,114.303408,30.49066875,,,,,,,,,,,,,,,,,,,,400,10000
181.7885895,114.3168827,30.51543644,,,,,,,,,,,,,,,,,,,,400,10000
157.123642,114.2027967,30.51698421,,,,,,,,,,,,,,,,,,,,400,10000
392.8772888,114.3582052,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
368.8063354,114.3779682,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
205.796051,114.2018984,30.55102894,,,,,,,,,,,,,,,,,,,,400,10000
277.5968933,114.3447305,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
435.6007996,114.3609002,30.50460135,,,,,,,,,,,,,,,,,,,,400,10000
116.7792816,114.3043063,30.53632927,,,,,,,,,,,,,,,,,,,,400,10000
216.53685,114.3429339,30.55412333,,,,,,,,,,,,,,,,,,,,400,10000
253.7760162,114.337544,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
350.0148315,114.3788665,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
269.026886,114.4147991,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
24.3056221,114.1605759,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
509.2766113,114.3941378,30.52085353,,,,,,,,,,,,,,,,,,,,400,10000
393.0957031,114.2782552,30.57114067,,,,,,,,,,,,,,,,,,,,400,10000
265.4047241,114.4103075,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
268.51297,114.3303575,30.52317505,,,,,,,,,,,,,,,,,,,,400,10000
172.9387817,114.3474255,30.56417939,,,,,,,,,,,,,,,,,,,,400,10000
351.2929993,114.3842564,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
558.9922485,114.4273755,30.51775809,,,,,,,,,,,,,,,,,,,,400,10000
301.2827454,114.4336637,30.50382737,,,,,,,,,,,,,,,,,,,,400,10000
68.9955292,114.3896463,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
208.2059174,114.3195777,30.50382737,,,,,,,,,,,,,,,,,,,,400,10000
404.4585266,114.3384423,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
533.2753906,114.2225596,30.52394888,,,,,,,,,,,,,,,,,,,,400,10000
215.7182465,114.3141878,30.51543644,,,,,,,,,,,,,,,,,,,,400,10000
364.1543274,114.3833581,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
493.1965027,114.3249676,30.51001905,,,,,,,,,,,,,,,,,,,,400,10000
233.0251007,114.3087979,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
59.8082809,114.1731523,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
165.5396576,114.2953232,30.53787671,,,,,,,,,,,,,,,,,,,,400,10000
593.9022217,114.271967,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
498.2750854,114.3357474,30.51388865,,,,,,,,,,,,,,,,,,,,400,10000
518.0210571,114.3698833,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
272.0729065,114.3321541,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
454.5324707,114.3914429,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
507.4089355,114.3896463,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
125.5672607,114.4058159,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
356.785614,114.417494,30.50227939,,,,,,,,,,,,,,,,,,,,400,10000
185.6045532,114.3052046,30.51156691,,,,,,,,,,,,,,,,,,,,400,10000
527.5629272,114.2746619,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
30.8173084,114.3761715,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
285.0981445,114.3007131,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
111.0884628,114.368985,30.52007968,,,,,,,,,,,,,,,,,,,,400,10000
240.6608887,114.3995277,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
44.2410202,114.3078996,30.51543644,,,,,,,,,,,,,,,,,,,,400,10000
283.1737976,114.4237823,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
450.8612671,114.2989164,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
588.5792236,114.3132895,30.52627032,,,,,,,,,,,,,,,,,,,,400,10000
210.0570068,114.4300705,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
299.6813049,114.3231709,30.52007968,,,,,,,,,,,,,,,,,,,,400,10000
259.4653015,114.3932395,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
451.8883057,114.3878496,30.4976353,,,,,,,,,,,,,,,,,,,,400,10000
361.2098389,114.3501204,30.51156691,,,,,,,,,,,,,,,,,,,,400,10000
388.6827087,114.3492221,30.51079298,,,,,,,,,,,,,,,,,,,,400,10000
268.0328979,114.3186794,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
268.7471313,114.4094092,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
470.1646118,114.3842564,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
369.8908997,114.3510187,30.51621033,,,,,,,,,,,,,,,,,,,,400,10000
238.9842834,114.4040193,30.49376506,,,,,,,,,,,,,,,,,,,,400,10000
438.940094,114.1740506,30.53323432,,,,,,,,,,,,,,,,,,,,400,10000
179.2995758,114.4004261,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
407.5638733,114.3339507,30.49376506,,,,,,,,,,,,,,,,,,,,400,10000
105.1443481,114.3797648,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
232.2091675,114.4013244,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
277.0869751,114.2854417,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
335.587677,114.1929152,30.52085353,,,,,,,,,,,,,,,,,,,,400,10000
310.3000488,114.3231709,30.52317505,,,,,,,,,,,,,,,,,,,,400,10000
386.2282715,114.2342377,30.6299049,,,,,,,,,,,,,,,,,,,,400,10000
80.5832748,114.3267642,30.54019782,,,,,,,,,,,,,,,,,,,,400,10000
191.7287445,114.3914429,30.51234083,,,,,,,,,,,,,,,,,,,,400,10000
202.8681946,114.403121,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
259.5736389,114.2531023,30.55412333,,,,,,,,,,,,,,,,,,,,400,10000
615.1404419,114.4417486,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
408.1861877,114.3977311,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
396.8815613,114.368985,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
285.9825134,114.3258659,30.57578125,,,,,,,,,,,,,,,,,,,,400,10000
298.4868774,114.2674754,30.53942413,,,,,,,,,,,,,,,,,,,,400,10000
191.4435425,114.4058159,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
349.7545776,114.3968328,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
143.0145416,114.3806631,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
325.3653259,114.3806631,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
491.2309265,114.2764585,30.56185886,,,,,,,,,,,,,,,,,,,,400,10000
188.1649323,114.3986294,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
121.4736252,114.20639,30.51621033,,,,,,,,,,,,,,,,,,,,400,10000
240.5166168,114.3600019,30.51001905,,,,,,,,,,,,,,,,,,,,400,10000
304.95224,114.2198647,30.51621033,,,,,,,,,,,,,,,,,,,,400,10000
129.789856,114.3222726,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
351.1139221,114.2315428,30.52085353,,,,,,,,,,,,,,,,,,,,400,10000
612.3574219,114.3617985,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
186.6498871,114.2854417,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
193.6438751,114.2001017,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
427.8692322,114.2800518,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
228.4739685,114.4076126,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
200.3551025,114.2638821,30.54251888,,,,,,,,,,,,,,,,,,,,400,10000
291.7389221,114.4067143,30.49299099,,,,,,,,,,,,,,,,,,,,400,10000
484.390564,114.3384423,30.51234083,,,,,,,,,,,,,,,,,,,,400,10000
373.1517334,114.2387293,30.52859171,,,,,,,,,,,,,,,,,,,,400,10000
90.0752563,114.4067143,30.51001905,,,,,,,,,,,,,,,,,,,,400,10000
349.1655273,114.3384423,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
199.4194641,114.4004261,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
389.5464478,114.1911186,30.51543644,,,,,,,,,,,,,,,,,,,,400,10000
293.0035095,114.403121,30.51001905,,,,,,,,,,,,,,,,,,,,400,10000
46.4871674,114.1641691,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
320.3620605,114.2908316,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
329.6026917,114.2701703,30.55025533,,,,,,,,,,,,,,,,,,,,400,10000
309.743866,114.4121042,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
724.336731,114.3923412,30.52549651,,,,,,,,,,,,,,,,,,,,400,10000
248.119278,114.3007131,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
108.3295975,114.2090849,30.51853196,,,,,,,,,,,,,,,,,,,,400,10000
181.9367523,114.4013244,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
456.8180847,114.3977311,30.49299099,,,,,,,,,,,,,,,,,,,,400,10000
577.6340332,114.269272,30.49918336,,,,,,,,,,,,,,,,,,,,400,10000
39.8475571,114.3582052,30.5247227,,,,,,,,,,,,,,,,,,,,400,10000
602.1275635,114.2261529,30.52549651,,,,,,,,,,,,,,,,,,,,400,10000
489.954895,114.3851547,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
273.3398743,114.3258659,30.54329255,,,,,,,,,,,,,,,,,,,,400,10000
385.6962585,114.3249676,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
411.9277344,114.3366457,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
766.013855,114.4561216,30.50460135,,,,,,,,,,,,,,,,,,,,400,10000
384.4334717,114.2701703,30.57810146,,,,,,,,,,,,,,,,,,,,400,10000
195.7635803,114.4049176,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
429.0466614,114.3923412,30.49686126,,,,,,,,,,,,,,,,,,,,400,10000
152.9110107,114.3617985,30.51466255,,,,,,,,,,,,,,,,,,,,400,10000
267.8166809,114.4237823,30.51156691,,,,,,,,,,,,,,,,,,,,400,10000
198.1609955,114.4210873,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
315.8438721,114.4139008,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
147.7948914,114.3986294,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
108.8166962,114.3052046,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
333.127533,114.3851547,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
126.7173767,114.2566956,30.53091304,,,,,,,,,,,,,,,,,,,,400,10000
152.1611023,114.3231709,30.49376506,,,,,,,,,,,,,,,,,,,,400,10000
512.1774292,114.3824597,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
412.6273499,114.3222726,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
134.1483307,114.3150861,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
137.2745361,114.2054916,30.51466255,,,,,,,,,,,,,,,,,,,,400,10000
274.8599548,114.3222726,30.52085353,,,,,,,,,,,,,,,,,,,,400,10000
417.5507202,114.2638821,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
295.874115,114.3402389,30.52007968,,,,,,,,,,,,,,,,,,,,400,10000
299.706665,114.1596776,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
182.8252869,114.169559,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
539.0149536,114.3941378,30.52162738,,,,,,,,,,,,,,,,,,,,400,10000
455.1522522,114.3644934,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
73.4894409,114.3959345,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
228.0012665,114.3995277,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
485.6040955,114.3366457,30.51930582,,,,,,,,,,,,,,,,,,,,400,10000
367.4076843,114.1569826,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
568.3786621,114.3905446,30.52162738,,,,,,,,,,,,,,,,,,,,400,10000
245.0342865,114.3052046,30.51930582,,,,,,,,,,,,,,,,,,,,400,10000
85.8784485,114.1623725,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
334.1353455,114.3043063,30.54329255,,,,,,,,,,,,,,,,,,,,400,10000
353.1689453,114.3528153,30.51234083,,,,,,,,,,,,,,,,,,,,400,10000
117.8254776,114.3662901,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
1714.738525,114.0878123,30.51234083,,,,,,,,,,,,,,,,,,,,400,10000
388.1098938,114.2953232,30.52859171,,,,,,,,,,,,,,,,,,,,400,10000
211.9674683,114.320476,30.50227939,,,,,,,,,,,,,,,,,,,,400,10000
383.5474548,114.3393406,30.51388865,,,,,,,,,,,,,,,,,,,,400,10000
372.0604858,114.351917,30.51698421,,,,,,,,,,,,,,,,,,,,400,10000
253.0977478,114.4228839,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
144.6190186,114.3168827,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
35.6540833,114.1902203,30.53865042,,,,,,,,,,,,,,,,,,,,400,10000
427.385498,114.3878496,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
342.4154358,114.2387293,30.52704413,,,,,,,,,,,,,,,,,,,,400,10000
95.7071304,114.1920169,30.53787671,,,,,,,,,,,,,,,,,,,,400,10000
230.1469574,114.4076126,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
326.9248352,114.388748,30.50073139,,,,,,,,,,,,,,,,,,,,400,10000
274.870697,114.1497961,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
525.3466187,114.2737636,30.55567048,,,,,,,,,,,,,,,,,,,,400,10000
714.8233643,114.4444435,30.50847117,,,,,,,,,,,,,,,,,,,,400,10000
208.2685089,114.3123912,30.53555555,,,,,,,,,,,,,,,,,,,,400,10000
463.0030518,114.3905446,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
256.1922607,114.3213743,30.50305338,,,,,,,,,,,,,,,,,,,,400,10000
89.5490494,114.3941378,30.50692326,,,,,,,,,,,,,,,,,,,,400,10000
1912.7677,114.0779309,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
534.1221313,114.3905446,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
117.4002075,114.3087979,30.51234083,,,,,,,,,,,,,,,,,,,,400,10000
255.8379059,114.2935265,30.4976353,,,,,,,,,,,,,,,,,,,,400,10000
86.4596786,114.3698833,30.52007968,,,,,,,,,,,,,,,,,,,,400,10000
297.8444519,114.3707817,30.50382737,,,,,,,,,,,,,,,,,,,,400,10000
191.8284149,114.4130025,30.50924511,,,,,,,,,,,,,,,,,,,,400,10000
353.0683899,114.3761715,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
604.9552002,114.3968328,30.52317505,,,,,,,,,,,,,,,,,,,,400,10000
582.2386475,114.3959345,30.52240122,,,,,,,,,,,,,,,,,,,,400,10000
387.940033,114.3016114,30.52781792,,,,,,,,,,,,,,,,,,,,400,10000
427.2346497,114.1920169,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
360.6670837,114.3150861,30.51930582,,,,,,,,,,,,,,,,,,,,400,10000
240.8079071,114.4076126,30.49453912,,,,,,,,,,,,,,,,,,,,400,10000
192.81073,114.3195777,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
242.8650055,114.2935265,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
335.2512512,114.3222726,30.50460135,,,,,,,,,,,,,,,,,,,,400,10000
485.9916687,114.4264772,30.51543644,,,,,,,,,,,,,,,,,,,,400,10000
1398.375855,114.4004261,30.54638718,,,,,,,,,,,,,,,,,,,,400,10000
203.3547974,114.2584922,30.53787671,,,,,,,,,,,,,,,,,,,,400,10000
108.2962799,114.2602889,30.54019782,,,,,,,,,,,,,,,,,,,,400,10000
14.2518702,114.4067143,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
399.7483215,114.3600019,30.50537533,,,,,,,,,,,,,,,,,,,,400,10000
437.7922974,114.3680867,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
169.8949585,114.4049176,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
293.1014099,114.2540007,30.57191412,,,,,,,,,,,,,,,,,,,,400,10000
395.6339111,114.3752732,30.4976353,,,,,,,,,,,,,,,,,,,,400,10000
359.3880615,114.3770699,30.49840933,,,,,,,,,,,,,,,,,,,,400,10000
325.0952759,114.320476,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
159.9897614,114.3420356,30.54793446,,,,,,,,,,,,,,,,,,,,400,10000
251.272644,114.320476,30.5061493,,,,,,,,,,,,,,,,,,,,400,10000
329.2563782,114.3995277,30.49531317,,,,,,,,,,,,,,,,,,,,400,10000
341.9894714,114.3644934,30.53168681,,,,,,,,,,,,,,,,,,,,400,10000
339.8345642,114.4246806,30.50769722,,,,,,,,,,,,,,,,,,,,400,10000
94.2891083,114.3150861,30.50227939,,,,,,,,,,,,,,,,,,,,400,10000
312.4139099,114.3977311,30.49995737,,,,,,,,,,,,,,,,,,,,400,10000
129.6776123,114.4067143,30.49608722,,,,,,,,,,,,,,,,,,,,400,10000
407.5311279,114.3950362,30.4976353,,,,,,,,,,,,,,,,,,,,400,10000
252.2003479,114.3016114,30.51311474,,,,,,,,,,,,,,,,,,,,400,10000
127.8490372,114.4040193,30.50150539,,,,,,,,,,,,,,,,,,,,400,10000
